,Symbol,Datetime,Interval,Open,High,Low,Close,Volume,Exchange
559,TATACHEM,2025-03-03 12:25:00+05:30,1minute,762.5,763.0,762.05,762.3,757,NSE_EQ
560,TATACHEM,2025-03-03 12:24:00+05:30,1minute,762.5,763.95,761.9,762.5,3696,NSE_EQ
561,TATACHEM,2025-03-03 12:23:00+05:30,1minute,760.85,763.3,760.4,762.25,4144,NSE_EQ
562,TATACHEM,2025-03-03 12:22:00+05:30,1minute,760.9,761.15,760.3,760.75,2082,NSE_EQ
563,TATACHEM,2025-03-03 12:21:00+05:30,1minute,759.7,761.35,759.05,760.8,3009,NSE_EQ
564,TATACHEM,2025-03-03 12:20:00+05:30,1minute,758.45,759.85,758.15,759.2,2268,NSE_EQ
565,TATACHEM,2025-03-03 12:19:00+05:30,1minute,759.5,760.25,758.5,758.95,1941,NSE_EQ
566,TATACHEM,2025-03-03 12:18:00+05:30,1minute,758.2,759.5,758.2,759.35,326,NSE_EQ
567,TATACHEM,2025-03-03 12:17:00+05:30,1minute,758.15,758.3,757.65,758.3,96,NSE_EQ
568,TATACHEM,2025-03-03 12:16:00+05:30,1minute,757.85,758.1,757.35,758.0,314,NSE_EQ
569,TATACHEM,2025-03-03 12:15:00+05:30,1minute,759.75,760.5,757.55,757.55,3414,NSE_EQ
570,TATACHEM,2025-03-03 12:14:00+05:30,1minute,758.15,759.85,758.15,759.25,5734,NSE_EQ
571,TATACHEM,2025-03-03 12:13:00+05:30,1minute,757.55,758.2,757.2,757.7,383,NSE_EQ
572,TATACHEM,2025-03-03 12:12:00+05:30,1minute,757.35,757.4,756.85,757.0,351,NSE_EQ
573,TATACHEM,2025-03-03 12:11:00+05:30,1minute,757.2,757.7,756.65,757.5,856,NSE_EQ
574,TATACHEM,2025-03-03 12:10:00+05:30,1minute,757.55,758.5,757.4,757.5,446,NSE_EQ
575,TATACHEM,2025-03-03 12:09:00+05:30,1minute,758.2,758.5,757.55,757.9,768,NSE_EQ
576,TATACHEM,2025-03-03 12:08:00+05:30,1minute,758.3,758.5,757.6,758.2,528,NSE_EQ
577,TATACHEM,2025-03-03 12:07:00+05:30,1minute,757.55,758.4,756.9,758.4,1857,NSE_EQ
578,TATACHEM,2025-03-03 12:06:00+05:30,1minute,757.35,757.7,756.85,757.6,464,NSE_EQ
579,TATACHEM,2025-03-03 12:05:00+05:30,1minute,757.0,757.7,756.85,757.4,1681,NSE_EQ
580,TATACHEM,2025-03-03 12:04:00+05:30,1minute,757.3,757.45,756.75,756.85,297,NSE_EQ
581,TATACHEM,2025-03-03 12:03:00+05:30,1minute,756.35,757.3,756.0,757.3,2703,NSE_EQ
582,TATACHEM,2025-03-03 12:02:00+05:30,1minute,757.2,757.2,756.3,756.5,340,NSE_EQ
583,TATACHEM,2025-03-03 12:01:00+05:30,1minute,757.55,757.55,756.65,756.7,693,NSE_EQ
584,TATACHEM,2025-03-03 12:00:00+05:30,1minute,757.85,757.9,757.05,757.2,367,NSE_EQ
585,TATACHEM,2025-03-03 11:59:00+05:30,1minute,757.65,757.85,757.15,757.85,289,NSE_EQ
586,TATACHEM,2025-03-03 11:58:00+05:30,1minute,757.45,757.65,757.1,757.65,202,NSE_EQ
587,TATACHEM,2025-03-03 11:57:00+05:30,1minute,757.9,758.0,757.45,757.95,109,NSE_EQ
588,TATACHEM,2025-03-03 11:56:00+05:30,1minute,758.0,758.0,757.05,757.95,9403,NSE_EQ
589,TATACHEM,2025-03-03 11:55:00+05:30,1minute,757.95,758.0,757.7,758.0,134,NSE_EQ
590,TATACHEM,2025-03-03 11:54:00+05:30,1minute,757.65,758.2,757.55,757.55,1440,NSE_EQ
591,TATACHEM,2025-03-03 11:53:00+05:30,1minute,757.15,758.35,757.15,758.2,631,NSE_EQ
592,TATACHEM,2025-03-03 11:52:00+05:30,1minute,758.5,758.65,757.15,757.65,457,NSE_EQ
593,TATACHEM,2025-03-03 11:51:00+05:30,1minute,758.35,758.7,757.8,758.5,796,NSE_EQ
594,TATACHEM,2025-03-03 11:50:00+05:30,1minute,758.35,759.2,757.75,758.35,549,NSE_EQ
595,TATACHEM,2025-03-03 11:49:00+05:30,1minute,757.6,758.8,757.45,758.25,10514,NSE_EQ
596,TATACHEM,2025-03-03 11:48:00+05:30,1minute,758.8,759.0,757.75,757.75,859,NSE_EQ
597,TATACHEM,2025-03-03 11:47:00+05:30,1minute,758.5,758.8,758.2,758.8,515,NSE_EQ
598,TATACHEM,2025-03-03 11:46:00+05:30,1minute,758.25,758.5,757.0,758.5,1145,NSE_EQ
599,TATACHEM,2025-03-03 11:45:00+05:30,1minute,758.4,758.4,756.55,757.75,6769,NSE_EQ
600,TATACHEM,2025-03-03 11:44:00+05:30,1minute,758.7,758.7,758.0,758.35,372,NSE_EQ
601,TATACHEM,2025-03-03 11:43:00+05:30,1minute,759.1,759.2,758.7,758.7,734,NSE_EQ
602,TATACHEM,2025-03-03 11:42:00+05:30,1minute,758.3,759.25,758.1,759.15,781,NSE_EQ
603,TATACHEM,2025-03-03 11:41:00+05:30,1minute,758.9,759.0,758.35,758.55,127,NSE_EQ
604,TATACHEM,2025-03-03 11:40:00+05:30,1minute,758.95,759.5,758.35,758.9,326,NSE_EQ
605,TATACHEM,2025-03-03 11:39:00+05:30,1minute,758.35,759.45,758.0,758.4,1422,NSE_EQ
606,TATACHEM,2025-03-03 11:38:00+05:30,1minute,758.95,759.3,758.0,758.4,2184,NSE_EQ
607,TATACHEM,2025-03-03 11:37:00+05:30,1minute,758.8,759.25,758.35,758.55,380,NSE_EQ
608,TATACHEM,2025-03-03 11:36:00+05:30,1minute,759.45,759.45,758.05,758.75,1215,NSE_EQ
609,TATACHEM,2025-03-03 11:35:00+05:30,1minute,760.05,760.1,759.1,759.8,3020,NSE_EQ
610,TATACHEM,2025-03-03 11:34:00+05:30,1minute,759.5,760.3,759.5,760.0,389,NSE_EQ
611,TATACHEM,2025-03-03 11:33:00+05:30,1minute,758.7,760.25,758.65,759.5,387,NSE_EQ
612,TATACHEM,2025-03-03 11:32:00+05:30,1minute,759.0,759.85,758.7,759.05,417,NSE_EQ
613,TATACHEM,2025-03-03 11:31:00+05:30,1minute,759.4,759.4,758.65,759.0,597,NSE_EQ
614,TATACHEM,2025-03-03 11:30:00+05:30,1minute,759.5,759.8,758.35,759.0,5526,NSE_EQ
615,TATACHEM,2025-03-03 11:29:00+05:30,1minute,760.75,760.8,759.3,759.95,9638,NSE_EQ
616,TATACHEM,2025-03-03 11:28:00+05:30,1minute,761.55,761.55,760.2,760.75,1568,NSE_EQ
617,TATACHEM,2025-03-03 11:27:00+05:30,1minute,761.65,761.8,761.05,761.75,422,NSE_EQ
618,TATACHEM,2025-03-03 11:26:00+05:30,1minute,761.75,762.3,761.25,761.45,326,NSE_EQ
619,TATACHEM,2025-03-03 11:25:00+05:30,1minute,762.4,762.95,761.55,762.25,1528,NSE_EQ
620,TATACHEM,2025-03-03 11:24:00+05:30,1minute,762.5,762.55,761.45,762.3,196,NSE_EQ
621,TATACHEM,2025-03-03 11:23:00+05:30,1minute,761.35,762.8,761.35,762.25,405,NSE_EQ
622,TATACHEM,2025-03-03 11:22:00+05:30,1minute,761.35,761.4,760.9,761.4,1145,NSE_EQ
623,TATACHEM,2025-03-03 11:21:00+05:30,1minute,761.35,761.4,761.0,761.35,323,NSE_EQ
624,TATACHEM,2025-03-03 11:20:00+05:30,1minute,761.65,761.95,760.95,761.4,1078,NSE_EQ
625,TATACHEM,2025-03-03 11:19:00+05:30,1minute,762.25,762.5,760.6,760.7,2288,NSE_EQ
626,TATACHEM,2025-03-03 11:18:00+05:30,1minute,763.3,763.8,762.25,762.8,277,NSE_EQ
627,TATACHEM,2025-03-03 11:17:00+05:30,1minute,762.05,762.75,761.55,762.75,1534,NSE_EQ
628,TATACHEM,2025-03-03 11:16:00+05:30,1minute,762.4,762.7,760.95,762.4,7800,NSE_EQ
629,TATACHEM,2025-03-03 11:15:00+05:30,1minute,763.5,763.9,762.5,762.75,851,NSE_EQ
630,TATACHEM,2025-03-03 11:14:00+05:30,1minute,763.6,764.15,763.5,764.15,322,NSE_EQ
631,TATACHEM,2025-03-03 11:13:00+05:30,1minute,763.15,763.4,762.45,763.4,1864,NSE_EQ
632,TATACHEM,2025-03-03 11:12:00+05:30,1minute,763.65,763.85,763.15,763.15,496,NSE_EQ
633,TATACHEM,2025-03-03 11:11:00+05:30,1minute,764.25,764.45,763.15,763.15,1855,NSE_EQ
634,TATACHEM,2025-03-03 11:10:00+05:30,1minute,764.75,764.75,764.3,764.65,187,NSE_EQ
635,TATACHEM,2025-03-03 11:09:00+05:30,1minute,764.6,764.75,764.25,764.75,929,NSE_EQ
636,TATACHEM,2025-03-03 11:08:00+05:30,1minute,764.85,765.8,764.3,764.45,1952,NSE_EQ
637,TATACHEM,2025-03-03 11:07:00+05:30,1minute,765.85,766.7,764.75,764.85,399,NSE_EQ
638,TATACHEM,2025-03-03 11:06:00+05:30,1minute,765.05,766.25,764.55,765.95,122,NSE_EQ
639,TATACHEM,2025-03-03 11:05:00+05:30,1minute,764.1,765.45,763.4,764.95,537,NSE_EQ
640,TATACHEM,2025-03-03 11:04:00+05:30,1minute,764.0,765.05,763.7,764.1,2027,NSE_EQ
641,TATACHEM,2025-03-03 11:03:00+05:30,1minute,765.55,765.55,763.55,764.05,873,NSE_EQ
642,TATACHEM,2025-03-03 11:02:00+05:30,1minute,765.5,766.45,765.5,765.75,154,NSE_EQ
643,TATACHEM,2025-03-03 11:01:00+05:30,1minute,766.5,766.5,765.3,765.8,180,NSE_EQ
644,TATACHEM,2025-03-03 11:00:00+05:30,1minute,766.65,767.1,766.0,766.5,587,NSE_EQ
645,TATACHEM,2025-03-03 10:59:00+05:30,1minute,766.1,767.35,766.0,766.15,240,NSE_EQ
646,TATACHEM,2025-03-03 10:58:00+05:30,1minute,767.45,767.45,766.1,766.65,652,NSE_EQ
647,TATACHEM,2025-03-03 10:57:00+05:30,1minute,765.85,766.3,765.55,766.0,2102,NSE_EQ
648,TATACHEM,2025-03-03 10:56:00+05:30,1minute,765.1,766.05,765.05,765.5,427,NSE_EQ
649,TATACHEM,2025-03-03 10:55:00+05:30,1minute,765.25,766.15,764.75,764.75,539,NSE_EQ
650,TATACHEM,2025-03-03 10:54:00+05:30,1minute,764.85,764.85,764.0,764.7,535,NSE_EQ
651,TATACHEM,2025-03-03 10:53:00+05:30,1minute,766.3,766.5,764.85,764.85,1043,NSE_EQ
652,TATACHEM,2025-03-03 10:52:00+05:30,1minute,766.7,766.8,765.85,765.85,663,NSE_EQ
653,TATACHEM,2025-03-03 10:51:00+05:30,1minute,766.15,767.45,765.45,766.8,769,NSE_EQ
654,TATACHEM,2025-03-03 10:50:00+05:30,1minute,767.35,767.35,766.0,766.3,166,NSE_EQ
655,TATACHEM,2025-03-03 10:49:00+05:30,1minute,767.75,768.1,766.5,766.5,389,NSE_EQ
656,TATACHEM,2025-03-03 10:48:00+05:30,1minute,767.85,768.45,767.0,768.4,731,NSE_EQ
657,TATACHEM,2025-03-03 10:47:00+05:30,1minute,767.8,767.8,766.55,767.55,376,NSE_EQ
658,TATACHEM,2025-03-03 10:46:00+05:30,1minute,767.0,768.9,766.55,768.9,725,NSE_EQ
659,TATACHEM,2025-03-03 10:45:00+05:30,1minute,765.55,767.0,765.15,766.85,710,NSE_EQ
660,TATACHEM,2025-03-03 10:44:00+05:30,1minute,765.25,766.15,765.0,765.1,955,NSE_EQ
661,TATACHEM,2025-03-03 10:43:00+05:30,1minute,763.9,765.45,763.65,765.15,241,NSE_EQ
662,TATACHEM,2025-03-03 10:42:00+05:30,1minute,765.15,765.2,763.9,764.45,732,NSE_EQ
663,TATACHEM,2025-03-03 10:41:00+05:30,1minute,766.3,766.35,765.0,765.2,551,NSE_EQ
664,TATACHEM,2025-03-03 10:40:00+05:30,1minute,766.6,766.6,765.55,766.25,474,NSE_EQ
665,TATACHEM,2025-03-03 10:39:00+05:30,1minute,766.85,768.0,766.4,767.2,1935,NSE_EQ
666,TATACHEM,2025-03-03 10:38:00+05:30,1minute,766.6,766.95,766.25,766.55,426,NSE_EQ
667,TATACHEM,2025-03-03 10:37:00+05:30,1minute,767.45,767.5,765.9,766.6,2317,NSE_EQ
668,TATACHEM,2025-03-03 10:36:00+05:30,1minute,766.5,767.6,765.55,767.6,460,NSE_EQ
669,TATACHEM,2025-03-03 10:35:00+05:30,1minute,766.15,767.15,765.05,765.65,532,NSE_EQ
670,TATACHEM,2025-03-03 10:34:00+05:30,1minute,766.0,767.2,765.95,767.0,484,NSE_EQ
671,TATACHEM,2025-03-03 10:33:00+05:30,1minute,767.25,767.55,765.4,765.95,960,NSE_EQ
672,TATACHEM,2025-03-03 10:32:00+05:30,1minute,766.9,767.3,766.25,766.65,447,NSE_EQ
673,TATACHEM,2025-03-03 10:31:00+05:30,1minute,768.45,768.45,766.5,766.5,401,NSE_EQ
674,TATACHEM,2025-03-03 10:30:00+05:30,1minute,771.4,771.6,768.45,768.45,950,NSE_EQ
675,TATACHEM,2025-03-03 10:29:00+05:30,1minute,769.25,771.65,768.4,771.5,2851,NSE_EQ
676,TATACHEM,2025-03-03 10:28:00+05:30,1minute,765.2,770.2,765.2,769.4,6675,NSE_EQ
677,TATACHEM,2025-03-03 10:27:00+05:30,1minute,765.05,765.45,764.2,765.15,351,NSE_EQ
678,TATACHEM,2025-03-03 10:26:00+05:30,1minute,764.15,765.45,763.65,764.25,1202,NSE_EQ
679,TATACHEM,2025-03-03 10:25:00+05:30,1minute,762.6,764.0,762.6,764.0,259,NSE_EQ
680,TATACHEM,2025-03-03 10:24:00+05:30,1minute,763.55,764.65,762.6,762.75,956,NSE_EQ
681,TATACHEM,2025-03-03 10:23:00+05:30,1minute,763.0,763.6,762.2,763.6,528,NSE_EQ
682,TATACHEM,2025-03-03 10:22:00+05:30,1minute,764.1,764.3,763.0,763.6,1514,NSE_EQ
683,TATACHEM,2025-03-03 10:21:00+05:30,1minute,763.3,764.5,763.0,764.5,704,NSE_EQ
684,TATACHEM,2025-03-03 10:20:00+05:30,1minute,764.4,764.8,763.25,763.75,492,NSE_EQ
685,TATACHEM,2025-03-03 10:19:00+05:30,1minute,762.75,764.9,762.05,764.9,4363,NSE_EQ
686,TATACHEM,2025-03-03 10:18:00+05:30,1minute,762.5,762.8,762.05,762.65,692,NSE_EQ
687,TATACHEM,2025-03-03 10:17:00+05:30,1minute,763.95,763.95,762.5,762.5,737,NSE_EQ
688,TATACHEM,2025-03-03 10:16:00+05:30,1minute,763.5,764.0,762.6,763.75,514,NSE_EQ
689,TATACHEM,2025-03-03 10:15:00+05:30,1minute,761.95,763.8,761.9,763.6,1429,NSE_EQ
690,TATACHEM,2025-03-03 10:14:00+05:30,1minute,762.5,762.5,761.75,762.0,788,NSE_EQ
691,TATACHEM,2025-03-03 10:13:00+05:30,1minute,762.7,763.2,762.0,762.7,788,NSE_EQ
692,TATACHEM,2025-03-03 10:12:00+05:30,1minute,762.7,762.9,762.0,762.2,344,NSE_EQ
693,TATACHEM,2025-03-03 10:11:00+05:30,1minute,761.85,762.8,761.85,762.3,893,NSE_EQ
694,TATACHEM,2025-03-03 10:10:00+05:30,1minute,763.1,763.1,761.55,762.0,1076,NSE_EQ
695,TATACHEM,2025-03-03 10:09:00+05:30,1minute,763.6,763.9,762.6,762.6,2826,NSE_EQ
696,TATACHEM,2025-03-03 10:08:00+05:30,1minute,764.25,764.25,763.0,763.55,914,NSE_EQ
697,TATACHEM,2025-03-03 10:07:00+05:30,1minute,764.5,764.95,763.55,763.85,2148,NSE_EQ
698,TATACHEM,2025-03-03 10:06:00+05:30,1minute,765.2,765.2,764.0,764.45,322,NSE_EQ
699,TATACHEM,2025-03-03 10:05:00+05:30,1minute,765.45,765.45,764.7,765.25,706,NSE_EQ
700,TATACHEM,2025-03-03 10:04:00+05:30,1minute,765.35,765.45,764.85,765.45,116,NSE_EQ
701,TATACHEM,2025-03-03 10:03:00+05:30,1minute,765.55,765.55,764.85,765.45,2804,NSE_EQ
702,TATACHEM,2025-03-03 10:02:00+05:30,1minute,765.8,766.05,765.0,765.55,3809,NSE_EQ
703,TATACHEM,2025-03-03 10:01:00+05:30,1minute,766.05,766.55,764.0,765.0,5355,NSE_EQ
704,TATACHEM,2025-03-03 10:00:00+05:30,1minute,766.65,767.65,766.05,766.55,3727,NSE_EQ
705,TATACHEM,2025-03-03 09:59:00+05:30,1minute,767.75,768.3,766.0,766.65,1810,NSE_EQ
706,TATACHEM,2025-03-03 09:58:00+05:30,1minute,768.9,769.35,767.8,767.95,1384,NSE_EQ
707,TATACHEM,2025-03-03 09:57:00+05:30,1minute,768.7,768.95,768.0,768.55,1613,NSE_EQ
708,TATACHEM,2025-03-03 09:56:00+05:30,1minute,768.75,769.5,768.1,768.65,283,NSE_EQ
709,TATACHEM,2025-03-03 09:55:00+05:30,1minute,768.45,769.0,767.9,768.65,1977,NSE_EQ
710,TATACHEM,2025-03-03 09:54:00+05:30,1minute,769.3,769.3,767.8,768.45,342,NSE_EQ
711,TATACHEM,2025-03-03 09:53:00+05:30,1minute,768.65,769.15,767.7,768.6,2369,NSE_EQ
712,TATACHEM,2025-03-03 09:52:00+05:30,1minute,769.9,770.25,768.55,768.65,788,NSE_EQ
713,TATACHEM,2025-03-03 09:51:00+05:30,1minute,769.1,771.0,769.1,770.25,3704,NSE_EQ
714,TATACHEM,2025-03-03 09:50:00+05:30,1minute,769.65,770.0,768.65,769.25,747,NSE_EQ
715,TATACHEM,2025-03-03 09:49:00+05:30,1minute,768.85,769.7,768.25,769.7,204,NSE_EQ
716,TATACHEM,2025-03-03 09:48:00+05:30,1minute,768.85,769.85,768.0,769.35,634,NSE_EQ
717,TATACHEM,2025-03-03 09:47:00+05:30,1minute,769.25,769.35,768.35,768.95,1474,NSE_EQ
718,TATACHEM,2025-03-03 09:46:00+05:30,1minute,768.6,771.0,768.6,769.8,2357,NSE_EQ
719,TATACHEM,2025-03-03 09:45:00+05:30,1minute,768.45,769.6,768.35,768.35,944,NSE_EQ
720,TATACHEM,2025-03-03 09:44:00+05:30,1minute,768.55,769.1,768.0,768.45,1258,NSE_EQ
721,TATACHEM,2025-03-03 09:43:00+05:30,1minute,769.15,769.4,768.35,768.85,967,NSE_EQ
722,TATACHEM,2025-03-03 09:42:00+05:30,1minute,769.0,769.8,768.6,769.2,1046,NSE_EQ
723,TATACHEM,2025-03-03 09:41:00+05:30,1minute,770.45,771.0,769.0,769.85,2749,NSE_EQ
724,TATACHEM,2025-03-03 09:40:00+05:30,1minute,771.8,771.8,769.9,770.55,1585,NSE_EQ
725,TATACHEM,2025-03-03 09:39:00+05:30,1minute,771.65,771.9,770.3,771.8,1836,NSE_EQ
726,TATACHEM,2025-03-03 09:38:00+05:30,1minute,772.05,772.6,771.45,772.1,955,NSE_EQ
727,TATACHEM,2025-03-03 09:37:00+05:30,1minute,773.75,774.95,771.8,772.45,1618,NSE_EQ
728,TATACHEM,2025-03-03 09:36:00+05:30,1minute,773.25,773.65,771.5,773.35,2848,NSE_EQ
729,TATACHEM,2025-03-03 09:35:00+05:30,1minute,772.7,774.05,772.0,773.95,2772,NSE_EQ
730,TATACHEM,2025-03-03 09:34:00+05:30,1minute,772.8,773.6,772.35,772.75,467,NSE_EQ
731,TATACHEM,2025-03-03 09:33:00+05:30,1minute,773.6,773.6,772.35,773.0,544,NSE_EQ
732,TATACHEM,2025-03-03 09:32:00+05:30,1minute,773.05,773.65,772.35,773.6,1742,NSE_EQ
733,TATACHEM,2025-03-03 09:31:00+05:30,1minute,774.55,774.95,772.55,772.55,2107,NSE_EQ
734,TATACHEM,2025-03-03 09:30:00+05:30,1minute,774.7,775.4,773.3,774.15,1163,NSE_EQ
735,TATACHEM,2025-03-03 09:29:00+05:30,1minute,775.7,776.3,774.1,774.35,646,NSE_EQ
736,TATACHEM,2025-03-03 09:28:00+05:30,1minute,776.25,778.7,775.0,775.05,2079,NSE_EQ
737,TATACHEM,2025-03-03 09:27:00+05:30,1minute,774.45,776.55,773.65,776.3,5910,NSE_EQ
738,TATACHEM,2025-03-03 09:26:00+05:30,1minute,777.1,777.35,773.2,774.15,4358,NSE_EQ
739,TATACHEM,2025-03-03 09:25:00+05:30,1minute,779.0,779.0,776.4,776.4,2561,NSE_EQ
740,TATACHEM,2025-03-03 09:24:00+05:30,1minute,779.5,779.9,777.9,778.9,1600,NSE_EQ
741,TATACHEM,2025-03-03 09:23:00+05:30,1minute,779.6,781.4,779.0,779.0,2578,NSE_EQ
742,TATACHEM,2025-03-03 09:22:00+05:30,1minute,778.45,779.9,777.3,779.3,2116,NSE_EQ
743,TATACHEM,2025-03-03 09:21:00+05:30,1minute,781.85,783.0,777.9,778.65,5619,NSE_EQ
744,TATACHEM,2025-03-03 09:20:00+05:30,1minute,783.95,784.05,781.05,782.35,2408,NSE_EQ
745,TATACHEM,2025-03-03 09:19:00+05:30,1minute,785.0,785.35,783.45,783.5,2750,NSE_EQ
746,TATACHEM,2025-03-03 09:18:00+05:30,1minute,783.5,785.0,783.4,785.0,834,NSE_EQ
747,TATACHEM,2025-03-03 09:17:00+05:30,1minute,783.1,784.45,782.0,783.5,2733,NSE_EQ
748,TATACHEM,2025-03-03 09:16:00+05:30,1minute,783.1,784.95,781.8,783.75,2705,NSE_EQ
749,TATACHEM,2025-03-03 09:15:00+05:30,1minute,777.35,785.0,777.35,782.5,6160,NSE_EQ
